63.3	nan	nan	nan	nan	nan	nan
63.4	nan	nan	nan	nan	nan	nan
63.5	nan	nan	nan	nan	nan	nan
63.6	nan	nan	nan	-64.7009	nan	nan
63.7	nan	nan	nan	nan	nan	-65.3018
63.8	nan	nan	nan	nan	nan	nan
63.9	nan	nan	nan	nan	nan	nan
64	nan	nan	nan	nan	nan	nan
64.1	nan	nan	nan	nan	nan	nan
64.2	nan	nan	nan	nan	nan	nan
64.3	nan	nan	nan	nan	nan	-65.4358
64.4	nan	nan	nan	nan	nan	nan
64.5	nan	nan	nan	nan	nan	nan
64.6	nan	nan	-64.3705	nan	nan	nan
64.7	nan	nan	nan	nan	nan	nan
64.8	nan	nan	nan	nan	nan	nan
64.9	nan	nan	nan	nan	nan	-65.4775
65	nan	nan	nan	nan	nan	nan
65.1	nan	nan	nan	-64.5696	nan	nan
65.2	nan	nan	nan	nan	nan	nan
65.3	nan	nan	nan	nan	nan	-65.5171
65.4	nan	nan	nan	nan	nan	nan
65.5	nan	nan	nan	nan	nan	nan
65.6	nan	nan	nan	nan	nan	nan
65.7	nan	nan	nan	nan	nan	nan
65.8	nan	nan	nan	nan	nan	nan
65.9	nan	nan	nan	nan	nan	-65.8043
66	nan	nan	nan	nan	nan	nan
66.1	-64.2605	nan	nan	nan	nan	nan
66.2	nan	nan	nan	nan	nan	nan
66.3	nan	nan	nan	nan	nan	nan
66.4	nan	nan	nan	nan	nan	nan
66.5	nan	nan	nan	nan	nan	nan
66.6	nan	nan	nan	nan	nan	nan
66.7	nan	nan	nan	nan	nan	nan
66.8	nan	nan	nan	nan	nan	nan
66.9	nan	nan	nan	nan	nan	nan
67	nan	nan	nan	nan	nan	nan
67.1	nan	nan	nan	nan	nan	nan
67.2	nan	nan	nan	nan	nan	nan
67.3	nan	nan	nan	nan	nan	-65.2896
67.4	nan	nan	nan	nan	nan	nan
67.5	nan	nan	nan	nan	nan	nan
67.6	nan	nan	nan	nan	nan	nan
67.7	nan	nan	nan	nan	nan	nan
67.8	nan	nan	nan	nan	nan	nan
67.9	nan	nan	nan	nan	nan	-65.5373
68	nan	nan	nan	nan	nan	nan
68.1	nan	nan	nan	nan	nan	nan
68.2	nan	nan	nan	nan	nan	nan
68.3	nan	nan	nan	nan	nan	-65.6174
68.4	nan	nan	nan	nan	nan	nan
68.5	nan	nan	nan	nan	nan	nan
68.6	nan	nan	nan	nan	nan	nan
68.7	nan	nan	nan	nan	nan	nan
68.8	nan	nan	nan	nan	nan	nan
68.9	nan	nan	nan	nan	nan	-65.7928
69	nan	nan	nan	nan	nan	nan
69.1	nan	nan	nan	nan	nan	nan
69.2	nan	nan	nan	nan	nan	nan
69.3	nan	nan	nan	nan	nan	nan
69.4	nan	nan	nan	nan	nan	nan
69.5	nan	nan	nan	nan	nan	nan
69.6	nan	nan	nan	nan	nan	nan
69.7	nan	nan	nan	nan	nan	nan
69.8	nan	nan	nan	nan	nan	nan
69.9	nan	nan	nan	nan	nan	nan
70	nan	nan	nan	nan	nan	nan
70.1	nan	nan	nan	nan	nan	nan
70.2	nan	nan	nan	nan	nan	nan
70.3	nan	nan	nan	nan	nan	-65.2004
70.4	nan	nan	nan	nan	nan	nan
70.5	nan	nan	nan	nan	nan	nan
70.6	nan	nan	nan	nan	nan	nan
70.7	nan	nan	nan	nan	nan	nan
70.8	nan	nan	nan	nan	nan	nan
70.9	nan	nan	nan	nan	nan	-65.5881
71	nan	nan	nan	nan	nan	nan
71.1	nan	nan	nan	nan	nan	nan
71.2	nan	nan	nan	nan	nan	nan
71.3	nan	nan	nan	nan	nan	-65.3085
71.4	nan	nan	nan	nan	nan	nan
71.5	nan	nan	nan	nan	nan	nan
71.6	nan	nan	nan	nan	nan	nan
71.7	nan	nan	nan	nan	nan	nan
71.8	nan	nan	nan	nan	nan	nan
71.9	nan	nan	nan	nan	nan	-65.4363
72	nan	nan	nan	nan	nan	nan
72.1	nan	nan	nan	nan	nan	nan
72.2	nan	nan	nan	nan	nan	nan
72.3	nan	nan	nan	nan	nan	nan
72.4	nan	nan	nan	nan	nan	nan
72.5	nan	nan	nan	nan	nan	nan
72.6	nan	nan	nan	nan	nan	nan
72.7	nan	nan	nan	nan	nan	nan
72.8	nan	nan	nan	nan	nan	nan
72.9	nan	nan	nan	nan	nan	nan
73	nan	nan	nan	nan	nan	nan
73.1	nan	nan	nan	nan	nan	nan
73.2	nan	nan	nan	nan	nan	nan
73.3	nan	nan	nan	nan	nan	-65.2324
73.4	nan	nan	nan	nan	nan	nan
73.5	nan	nan	nan	nan	nan	nan
73.6	nan	nan	nan	nan	nan	nan
73.7	nan	nan	nan	nan	nan	nan
73.8	nan	nan	nan	nan	nan	nan
73.9	nan	nan	nan	nan	nan	-64.7849
74	nan	nan	nan	nan	nan	nan
74.1	nan	nan	nan	nan	nan	nan
74.2	nan	nan	nan	nan	nan	nan
74.3	nan	nan	nan	nan	-63.9569	-65.4914
74.4	nan	nan	nan	nan	nan	nan
74.5	nan	nan	nan	nan	nan	nan
74.6	nan	nan	nan	nan	nan	nan
74.7	nan	nan	nan	nan	nan	nan
74.8	nan	nan	nan	nan	nan	nan
74.9	nan	nan	nan	nan	nan	-63.839
75	-inf	-inf	-inf	-inf	-inf	-inf
